OTU	NSF22.NOVI.7M9	NSF14.NOVI.PM35	NSF22.NOVI.7M6	NSF22.NOVI.7M11	NSF22.NOVI.7M8	NSF6.NOVI.PM29	NSF22.NOVI.1M34	NSF22.NOVI.7M7	NSF6.NOVI.1M33	NSF22.NOVI.7M15	NSF6.NOVI.PM25	NSF22.NOVI.PM30	NSF14.NOVI.1M42	NSF14.NOVI.1M29	NSF22.NOVI.7M10	NSF22.NOVI.7M14	NSF14.NOVI.PM38	NSF22.NOVI.7M12	NSF22.NOVI.PM37	NSF22.NOVI.7M4	NSF6.NOVI.8M3	NSF6.NOVI.6M5
573eb2a80ac85b99a83b40d6ebd304a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5777896cfd074119fde1f5fd0690b60e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57949cc873749b9f6c738cd1ece2eb81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231.462462462462	0	0	0
57a54d3ee09e22c2d1d00d306c44d8d4	0	0	9.63706563706564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57c700597aa0b00201b5290aa82d7650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57d11df1448c29a463914e273b921080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5819024e11f6751f7a22632f9077384f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5820b93c7204c5b103175b390347abdc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5833f59789ccd5f960f8622d2901a834	0	0	0	0	0	0	0	40.24	0	0	0	0	0	0	0	0	0	0	0	6.75	0	0
5841e3d913c540357d1f768daa1fcad9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
584d4d3962fae4491410c6898b8480d7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58a76d16741d7355702d4f5d8a893951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58ab0756bd3222b627f7136fa135a1b4	0	0	0	0	0	0	0	0	0	11.3208955223881	0	0	0	0	0	0	0	0	0	0	0	1.78544776119403
58c37f0c5a45a67d47022d5e6c8699fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58c3893beae8ed368ede518ed3f9af02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58f86a0e214de5444566c6be1ccded5f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.315625	0
5907cdfc3baad96d24c231678f17700c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
595b744c176043dd16671931b902bcf5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59626974f8093cc8570a6f23f46de220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59693e756814ec75a7c464d567f5f3be	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
599b7e49ebda6cfc022eb84910a2878e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59bec76d4457a0b9dc61e0ab2629d682	0	224.545893719807	0	0	0	0	0	43.7415458937198	0	81.8285024154589	0	0	0	0	0	0	234.446859903382	0	0	0	0	0
59d9a00b301738734d7c989bf117ba3a	49.6466666666667	0	89.43	62.1633333333333	22.9866666666667	129.72	9856.92	0	594.68	20.2266666666667	274.106666666667	1367.88666666667	0	0	0	83.2333333333333	0	0	25508.9566666667	33.77	0	0
59ecd92d70ddc4b92c5c197f9a38fcb0	0	6.76371308016878	0	0	20.5379746835443	0	0	0	0	307.2194092827	0	0	0	0	0	0	0	255.527426160338	0	0	0	0
5a0b932e180d0777cfc989570b37ddd9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5a8b5ff39dbd81e1caeb7d6579481228	27.08	0	0	0	20.28	343.38	0	40.24	0	30.34	290.23	0	0	0	0	0	0	34.94	0	16.89	0	0
5a93d657237c5973647ef5157eabdc7b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5aa11e8d044ec69c4df350bd373d43f0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5aa42738544df31fb6e851d167d41817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ae7128923289ae7cd390895150f8158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178.75138121547	0	0	0	0	0
5b41c1baf81533ec69af26fe31fa54bc	0	651.806666666667	10.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5b86d5985ad970efd74dd28fdaed28c3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ba3b492ab1f30017fb088f7d33c7a67	0	0	0	0	0	3157.29468599034	0	0	132.057971014493	0	76599.922705314	0	0	0	0	0	0	0	0	0	11.0024154589372	0
5bcf2b051cbb2a1f881a847fca876db3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5bd7741c875f5d34dfda654ac3d4e00f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5c37ef5a912a1b6e3faf8a3695625563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5c4861d774fca354d26471ebcf4682f6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5c85b604208dac9519eb2e243ae80578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5c97b19b4c604f55eb3b018e2a56d612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5c9c308cde686a88221eb883cdf6db2d	0	0	0	11.4769230769231	0	0	0	18.5723076923077	53.1230769230769	9.33538461538462	0	0	0	0	0	115.246153846154	0	0	0	0	0	0
5cb60ad36c4080e6d1935229303546a0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161.333333333333	0	0	0
5cc6a7051768bbcd8856238b05248548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5cd186db069fe0bf53be7de04921be19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d0c1936c2af135b754fe7fd41889333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d14a63c570062258cd4432fbdd6ab27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d198111f9b1122c22c4d820d596b1d8	0	14.981308411215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d1adee5d75091532da9d33816891b2d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d230df079c2b70988130fa12a7a251c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d3466c8928e35dc14e65d47886ef112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d6999ee8a63e076d9fe06b7a51a7eb4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d74d97ce32ff7a5697419d8ac48a373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ddd76b7801ef74bf0c71c73c8f14028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5df1f0d156ada02c9de28a70ff4b9e50	0	0	0	0	0	0	0	0	0	20.2679324894515	0	0	0	0	0	0	0	0	0	0	0	0
5dfdba7e06785ab4426c0d8847841dd9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5858310626703	0	0	0	0
5e1fc587181e872132f507ea635aaefd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5e2de2275c3789c8ce87f00dd578c5a8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5e63aabb56afe166564749aa282a0c67	0	0	0	0	0	0	0	0	0	0	45.2056074766355	0	0	0	0	0	0	0	0	0	0	0
5e6f005fb2a79be524eb2e4ac0b3b1ed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ed00a7345e6d66aeb894d3f3f3cb972	0	0	0	0	0	0	0	0	6.1474358974359	0	0	0	0	0	0	0	0	0	0	0	0	0
5f0231c587db5b9186d174cbfe603ee6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5f3c6f7488e18f38ac99702a02e6556c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5fc769516cf804a31ce9e7cba4f5eb58	0	0	10.1739130434783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.33152173913043	0	0	0	0
5fd21ab2065f18fd02aff2a9b9808afd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5fd42ccebe7a79c4da3b39e6850e2512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5fe4508901314a9bbc4d70985f129e49	0	0	0	0	0	0	0	0	0	8.91710758377425	0	0	0	0	0	0	0	0	0	0	0	0
5ff4671641570b5d4b5f3abcc1d252c3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
600c99053beae2be7b6445155603e9da	0	0	0	0	0	0	0	0	0	0	0	1139.14692982456	0	0	0	0	0	0	0	0	0	0
602bb90da30cc0c4fab4916a28d00bbf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6035127698b206abd05b11412e23ad38	0	0	0	0	0	0	0	0	57.55	0	0	0	0	0	0	0	0	0	0	0	0	0
60373ee011f75ac8b4d940187be60405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6043f1f3ff6d5fb2e89f29914db8c751	0	0	0	0	0	0	0	0	0	0	0	11.8191126279863	0	0	0	0	0	0	0	0	0	0
604bfbbe2828b9d8450a904bebd28427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
605f101062cc7a55935a12622488db84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
608d6bb1a9003ccfb35daa059c15c82c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6091a15e2d5e0595fe3fbae17d336e34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.37463126843658	0
61b555560331f648bcedeade63e074ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61c839c5c45dcc4bcf7821f07c191920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61f0a568dd5ad8b739de164b7c219e8e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62392473237243624be2ddadc9aa3d9a	0	0	0	0	19.8823529411765	0	0	0	0	9.91666666666667	0	0	0	0	0	0	0	0	0	0	0	0
6251d5aa4e73ad8b43b46bafd107f7a3	0	7555.33647798742	3855.35220125786	2627.2893081761	3.82704402515723	2973.05031446541	0	2164.00314465409	1094.88993710692	0	8335.72012578616	0	0	0	0	0	17567.2893081761	0	0	587.25786163522	0	0
626a17942885d2075e6041cb020a6a65	0	0	0	0	0	0	0	0	0	139.373931623932	0	22.1987179487179	0	0	0	0	0	0	0	0	0	0
626c6725c77459bd41b734f200869019	7.64971751412429	0	3.52542372881356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
626cba57eab813b84528b42346d0b9f6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62f9b5379b62af3db55121123f4b512c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
639043adfa294a5b541b57a18b410f13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63afddccaa9ee6c2211274dfabf16ccd	0	0	0	0	0	39.1282051282051	0	0	0	0	0	0	0	0	0	0	0	14.9316239316239	0	0	0	0
64033014a67e2c506d4594d910a2e1c4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
641c1f794c1529c93f098de1b335452f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6488f96c2848262a4b91f19fe95ef055	0	0	0	0	0	0	0	0	30.4497354497355	0	0	0	0	0	0	0	0	0	0	0	0	0
64b9a8cc5d461a7c8cb415ee628b2a35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64ba0b1ab3702c1974278f9fa797816b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64bf11337726320bdff6ae3e5c6c287f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64d6c6b7fa763fcadc4d672f6add4595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64ef10faab3dd5c3690b9a4ac9220d7b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64fd8fc765da0f4154fd57ad6d4274f7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.456	0	0
6579628f5dbae79d8364b861caff2641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6580c3b546cca4a6feb8930fabb3edf2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
658d234c9849a92a9cfbb1c4995af7ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
659332e4558ffff48e4aa39eafb631f5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65af148eb83971244648cd8f8f3a5d74	29.7582417582418	5.87179487179487	54.8498168498169	198.102564102564	0	1601.58608058608	0	103.186813186813	537.549450549451	40.7472527472527	2941.27106227106	76.1098901098901	0	0	261.3663003663	411.59706959707	632.062271062271	157.842490842491	1895.67765567766	197.919413919414	93.4322344322344	587.065934065934
65be0d05ab02aa450a11ab2316fc7a92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65de9882f6f97cb7db8a9537c178fd43	0	0	0	0	0	43.1111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65f695d6b5edc3d0bb8f2cb7c8e5427e	0	0	0	0	0	38.6350210970464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
661e38cf3313ca15592749c1bea0a3fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66363fa5d73677ad30397400a979b48d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66c1c811b87a0c2b7f895b5e3a0df804	0	0	189.591160220994	0	0	0	10235.5027624309	3968.70165745856	0	0	0	114.795580110497	0	0	0	241.425414364641	0	0	0	20.524861878453	0	0
66ca2f8af959a26a02e5d11288954c80	0	64.1133333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66ef2273e4c51e61cdc6f6242d4c4701	0	224.691588785047	8.74766355140187	0	1.89719626168224	427.883177570093	1165.38317757009	169.247663551402	295.817757009346	18.9018691588785	203.429906542056	218.46261682243	465.72429906542	0	30.3130841121495	0	1965.41121495327	0	1697.96728971963	244.598130841122	0	48.3177570093458
66fe897b2927807cfe74b8a0ba4a3f88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67715a6dd88ff2eacb74c69b07521367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
679acae495103c2b2b67cda6483b13cf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67a3211d410507929ad6c4876f90d1fb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67b57c8a20c0792bcbfb080aac6a5bdb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67c172514da98cbc2d4ec9c5c9ea971b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67d6027436c38101cc447913ae188817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67ee6992f6c52a18308c3dbd4d36c22d	0	0	6.78260869565217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
683d9a247a82fc6ffc49e211ff862b19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
686ea26fcec0de01b709a8f1da6f77cd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
688bb1939b01ae18e9d11663e7f10546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68ae0326c59d9554dbe6acc02217734d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
690ac7525408cd37c2592f1d32216543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6971f57779dce3c539582d6b52b5eb03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69a92c5ba1adac5f94b61189d9963c68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6a159a19a4245810e6d4c6cfd6c5e633	0	0	3.4475138121547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6a49b952473bfc3854eea1124c7b94bb	0	8.61827956989247	60.3790322580645	0	3.27150537634409	0	0	0	0	14.9516129032258	0	0	0	0	174.370967741935	0	0	0	0	14.5241935483871	0	0
6a5d21b7ae5ced11e4ccd4a3b285bb8b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6a6012cc48a821398d5f5cb0148ad023	0	0	0	0	2.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6a9ff9a6b876a41fcc67102851994f22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6aff8f85076c751872187d0cb7c90c54	0	0	0	0	0	0	0	14.7399267399267	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6b2d24cd793fa5ae98b705c0d8806b24	0	426.060759493671	0	0	0	254.99746835443	0	0	0	0	404.116455696203	0	0	0	0	0	0	0	0	0	0	0
6b38e873a7021b257f0dcd8b85c961e0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6b68101efd32641d146ecb7d03d59ff9	0	0	0	0	0	0	0	0	0	0	96.74	0	0	0	0	0	0	0	0	0	0	0
6bbcf2b94c7499ac34665c6c00a0fc02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6bed610606778a536b802abebb11307a	0	8.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6bf14ea6aff29e7408f9036a6e65b528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6c3b687fc2013395ca4877c251ee410d	0	0	0	0	0	0	0	0	0	0	0	0	10041.5367231638	0	0	0	0	0	0	0	0	0
6c9ada693eaaf0401108e4e599d95c0a	0	0	0	0	0	0	0	0	93.5772357723577	0	0	0	0	0	0	0	0	0	0	0	0	0
6c9c8b04037ff13dcb6fec5e91e6dda7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6cf23f9c173ed5f556b09087e21e219f	0	0	0	37.3	0	45.78	0	0	0	0	0	0	0	0	0	0	215.69	0	0	0	0	0
6d3ae28417e3f5ae507a6d029d2bf005	0	16.0266666666667	0	0	0	0	0	13.4133333333333	0	0	0	0	0	0	0	0	287.586666666667	0	0	0	0	0
6d6b6c52a5bed5ea7e876b7156c25ca3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6d7964e17a3bab4ae9541eef0a3db95c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6d9d5a89adbe294b373f5edab08b738b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6da6efbab9d4d5035e023f3e52941bfe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6e115a4ecaaa4dc3f2e76b26a0c40c1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6e3a073ed776c6d4a05c1cfa88ece8c5	0	0	0	0	0	0	231.347402597403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6e6900b01fea8e5a02f5cf25567c15ae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6ea65f50bb89ac9518e47c236251cf10	0	0	0	0	0	0	0	0	0	0	12.8986666666667	0	0	0	0	0	0	0	0	0	0	0
6eb53e85c2eab044474bbbabee76c9a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6eb830e66fd2bc1f43fb156275d41176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6ecf0296fb3d7cd52d4e23df04548b74	0	61.6452991452991	142.647435897436	31.8782051282051	10.4017094017094	102.720085470085	0	3448.15811965812	18.4444444444444	404.07264957265	134.365384615385	0	0	0	4310.55769230769	6749.44444444445	115.220085470085	325.991452991453	70.5833333333333	152.974358974359	0	0
6eea5daf224554348baa1e458e3da5c2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6ef930c152c920c8a013e0d1e13ab615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6f67651496d207d54d92bcac72a20539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6fe405ea209d7f89dc7992608b0f65ef	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
705aad65e4917f063b3e9f99873f8297	0	0	0	0	0	61.0466666666667	0	0	76.7333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
70612b50f6d1c35186856569a9c07621	0	0	0	0	0	0	0	0	0	0	0	34.63	0	0	0	0	0	7.76333333333333	0	0	0	0
70706e33379928cb16d6de071b046d4b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70920d1cadf58828288d32e156d53cd8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70993341578d4f52988a3d6c0b3b4e3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70acc146c06ce4dfd38c8b63293a98fc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116.381294964029	0	0	0	0	0
70b8cd20ca663ea469e83607908eef8a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70ba163f3ae6905cd9eb1e40b6416ec7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70d4edd2591e3531b41f96efa1245e6d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70f115d154646a3be05ac7eb15e1d6c3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7129fb89be0415377a0db97f614c0ef5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
713e7a8fe2360026c4e93d6cbebee664	0	133.903797468354	0	9.44303797468354	0	1054.75949367089	0	0	167.549367088608	3.84050632911392	1212.34936708861	0	0	0	771.827848101266	0	0	16.2151898734177	0	0	0	0
715ef961f6ca4b6a69a1d127a24d9f7a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71699e076f79692b73ac0f12b95b8fcf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.82	0	0	0	0
7174b8af47d3fdddbc8cc7473c440b85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57605495583906	2.06673209028459
717cfb9085b1daaf45ce2800695638cb	0	0	0	0	0	0	0	0	661.82	0	0	0	0	0	0	0	0	0	0	0	0	0
71b23b7ddfb74ff5ff74798da827fc35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71e6ab155e388dd64f90d8c4a66cbcf9	103.381773399015	0	30.7339901477833	22.9679802955665	0	62.0221674876847	1667.29310344828	0	92.1354679802956	0	35.7413793103448	0	0	0	127.815270935961	338.268472906404	0	31.5541871921182	0	0	0	0
7222da29eeda0564871648be0a3f5150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7234e8f9a50f1d51a8a9bf9332519653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724a4b4838e91e18c637c37d91fff5a6	0	0	0	0	0	5.63793103448276	0	0	0	0	0	12.7955665024631	0	0	0	0	0	0	0	0	0	0
726c35876e031180dcaf7d871cfbe0cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72fad0ddb446d1956325a216d7228907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72fba25d1200fc8b6817cc149cb8dee6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73166f226f3c22c638f4ef8e33fbcca6	54.16	32.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.89	0	0
7323c420148a209a8c2a5080c3c16a97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7339aeda91e0156248e69b50c900cbbf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
737aef49b72d24e736c5f21a76bd21eb	26.8118811881188	0	55.5990099009901	0	0	0	0	0	0	5.0049504950495	0	0	0	0	0	0	0	0	0	5.01485148514852	0	0
73ea0822372e53a2113b84a49c65585b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74361e57568be55078548e53bcccdf5d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7464e8c59c252544d5e0e51a1dad990d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
74ce7ffcdbd4eb635540a500b2cd02eb	0	0	449.588235294118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.5196078431373	0	0
751c5d99f51dba51c6569eccff1cc6fe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75536f8b4688b316b521d6fc071881ee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
755733e74b471ce6b394a28f53f355f5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7561dad0eb881f999bef275629224fd7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75637065b43299f2a670340c702a1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
