OTU	NSF14.NOVI.1M22	NSF6.NOVI.1M20	NSF6.NOVI.1M16	NSF22.NOVI.PM24	NSF14.NOVI.PM25	NSF22.NOVI.PM22	NSF22.NOVI.1M19	NSF14.NOVI.1M19	NSF14.NOVI.1M17	NSF14.NOVI.3M7	NSF14.NOVI.3M13	NSF14.NOVI.3M9	NSF14.NOVI.3M11	NSF14.NOVI.3M15	NSF22.NOVI.PM18	NSF14.NOVI.3M8	NSF14.NOVI.3M12	NSF14.NOVI.3M14	NSF14.NOVI.3M10	NSF14.NOVI.3M6	NSF6.NOVI.5M3	NSF6.NOVI.3M1	NSF22.NOVI.3M2	NSF22.NOVI.5M3	NSF22.NOVI.6M1	NSF6.NOVI.4M1	NSF6.NOVI.4M4	NSF22.NOVI.4M1	NSF14.NOVI.4M1	NSF14.NOVI.5M4
c64326e486a94ca81869a02bc6c1f026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c65a48a49672f24aeba7bb28de1f2a25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c6763d5574347d257297def9640c0fe8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c6d4356dfc175a69279d5bff2a0a3081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c6efa6b178c2b603b8344adb92a206ca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c725c67c05d19abf224efdbe49c4198e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	466.260073260073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c73c6506f94582b1de12ec56976d051f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c74445a32bccc92c646854e2e48382d4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c74cd6ee957d62712b030be9deeac8c7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c75a8e770054b1d73abda2c37db6b7a0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c765ab71ea0b95edd1335195d68448fc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c7711e1a039789e74e363bfa0f3cef63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c80fd3c4c9da50979fc3b8927d9291fd	0	126.271084337349	0	0	7.1144578313253	0	0	0	0	0	0	0	140.385542168675	0	0	0	189.578313253012	0	0	0	0	2.3855421686747	51.5481927710843	0	0	64.4518072289157	0	20.3795180722892	0	0
c829c79b8f0954bfc6303f8cd4b017e8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c863e4ceaf85e42c44ca277f7b990798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596.647849462366	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c882ad324fc09eb794a7002795673b22	0	3.74285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c89a07151d9212ada8977cd71a5377de	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c8a5558377972f447034942e82de5507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c8a5af7abe05b8b0c4c4ac797cd7e9dd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c8b9ce05690dff43b38f50d90a352842	0	0	19.9566666666667	0	0	0	0	6562.50333333333	10988.655	1996.35833333333	88.3883333333333	3308.84833333333	0	0	0	369.921666666667	1459.86666666667	919.32	50.6816666666667	359.21	0	5.615	0	0	0	472.535	32.6216666666667	0	0	0
c8cb8655c9549d2b2aa8ade993c0c855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c8e437a3ba48d28415c0e33a8d0ac450	0	52.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c8ff90be71f03675f881036d7836702a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c910c476caa3d80296cf2cec077582ad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c91dc467d698b947d18a52671c22c4ad	0	0	0	259.48717948718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c927532a18408b642a329d1db3ad378a	0	0	0	0	0	0	0	146.761992619926	0	1104.9963099631	0	0	0	0	0	1638.0332103321	19.3542435424354	0	0	0	0	0	0	0	0	0	0	0	0	0
c92c3c2b2dfc3268f2e4c5af6767b5c5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.9240506329114
c95d50c927aeb8620e1370028306fb44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c960add18786a09fadf156ee1d01ad93	0	8990.69411764706	0	25974.568627451	504.921568627451	241.337254901961	0	0	0	0	0	0	114.23137254902	0	1636.81568627451	0	41.1372549019608	0	0	0	0	18.6509803921569	8.94901960784314	0	0	62.9333333333333	115.133333333333	19.9019607843137	0	0
c973f38bbb6f0abde6d19c8d16044797	0	0	0	0	0	61.542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c9bb5a8bffb498828fb19c279ce9043f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c9f096097a2f167a7ce88a867cdf0db8	0	18.8942307692308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c9fa825b756bb13ee7294a600cb21f2d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140.003663003663	54.2051282051282	0	0	0	29.7435897435897	0	0
ca022fbb63e310187a345b1cf73058a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.4575	0	0
ca064b8fe4a55cbddab159612f5e0305	0	0	0	0	372.113553113553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ca07ba8b7fd8eb706120946e137f915d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ca0b3dc1173cbf636571d0075ecf4693	0	0	0	0	0	512.84	0	0	0	0	0	0	0	0	88.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ca40395d77d843160253eb6adffac522	0	14.9714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ca4cc339c6e840bdc324ddc5945953ad	0	26.2	0	0	0	0	0	0	0	0	0	0	0	0	19.7333333333333	0	0	0	0	0	4.8	0	3.80333333333333	3.52333333333333	0	0	0	0	0	0
ca6ba8ab7ae33923d05344f1195ceb7e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ca77a35e33b85908445ce6a36adcf035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ca7edb9bb13786ed817a1f81706dd512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ca8f7f8e2df20a041d716f335377ae3e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb06ad670d70993ef1967ac336826813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb38dea97ef1b678ee12a3f032bacd61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb49ad88bd8a1f1b0f0fcc558fb8ebcb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb57e9c15d3874df8c3503b89123ee49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb6c8b41a859d6d79ecfd880b7b5729e	0	0	0	0	0	0	0	0	0	212.944	5.656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.70666666666667	0	0
cb7e6e8c1e4dec36f615617d9391dd3c	0	0	0	0	29.0769230769231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb9bca6a0d3b61cdd1f4f3cfd89f79c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224.565517241379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb9e6949f766b76dddfd842ce2771572	0	0	11.2749529190207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cbf5c199f036ef657e6d15b561dd7e2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cc31138865007c1e18e49ec388fb7885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cc3f5125fbdda78c6f05954b1220aa7d	0	61.2196261682243	33.5700934579439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cc3ffad065821967b09f37ee29056605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cca462f469f1984c7854f477e232a154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cca4af7c1be410f8a9d223f67eb67492	0	0	0	0	0	40.6217821782178	0	0	0	0	0	0	0	0	0	0	14924.9683168317	0	0	0	0	0	0	0	0	0	0	0.669306930693069	0	1.4950495049505
ccce02ec9baf42a9be0787ac74b93aad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cd1f6574d604920e7ee63f63da393bf9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cd5831b60ae57bd7174472e330750d3e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.31428571428571
cd611c2e479dfd7f23747f6bb4107de6	0	0	0	3438.19047619048	0	150.282051282051	393.772893772894	0	0	0	0	0	0	0	292.765567765568	0	0	0	0	0	139.81684981685	0	865.091575091575	16.7765567765568	81.3003663003663	0	0	0	0	0
cd67c61e3ed48ee91a6d1761b98891de	0	0	0	0	157.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cdab2dc0d51f03600aa1d487eeff7016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.6033333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cdcc07e7c9d520cd3e768222d960c9f4	0	0	0	0	0	0	0	0	0	0	10.7417721518987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cdd6f51779eed63969cf6933e1ad12eb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce0944243c4eccb6a861497a579f64d1	0	12.9064039408867	14.7463054187192	0	0	0	18.9137931034483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce0f8b440d795470e1207b9d6baaa3b8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce1d76b9db58049697ef57f2edde9565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce21e2cef6eb44c20992ff7ef5ab0fad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce2f912f8d1ca391bbaf7a6e9d7c9930	0	0	0	0	2.68714448236633	23.3378839590444	0	0	0	0	0	0	0	0	269.415244596132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce3bad47f7f3fbfc9d0adc8cb3992bd5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.4223669923996	0	0	0	0	0	0	0	0	0	0
ce60f95da6367a9519df5b8b2a3b3f2d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce71bceba17802631e9f64f8633dfd0c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1036.76814516129	0	0	0	0	0	0	0	0	0	0
ce93a8328cab699accb4611adb91330d	0	0	0	129.74358974359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce9b4fa62c3d6bb98137b82060435a42	0	0	0	0	0	0	0	0	0	0	0	0	129.203629032258	0	0	0	0	0	1021.81653225806	0	0	0	0	0	0	0	0	0	0	0
cea4a91bf7959071ffffe477655fb2c0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cea5ab663826e9d9503123eaa0d9bdde	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cea97d3e8eb9e0230882b077c0603049	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0652557319224	0	0	0	0	0	0	6546.39506172839	0.698412698412698	0	0	3.01058201058201	0	707.650793650794	0	0	0
ceb60e44e88b3cd134c41a42960d5b8d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ceba7af727b1a8620a85e9002f5ebaca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ceeaa05c3682b56bfff922311a6f6923	51.4586206896552	4192.23103448276	53.6758620689655	0	36.6586206896552	0	0	182.862068965517	0	2478.23793103448	7.31379310344828	204.468965517241	281.248275862069	6357.64482758621	0	765.355172413793	5443.97931034483	0	0	3429.11724137931	12.4172413793103	0	133.762068965517	702.227586206897	153.065517241379	0	4994.37931034483	86.3310344827586	70.4655172413793	41.6620689655172
cf0a0ada22635a44e85a570b4676500b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cf2d72597e87d44ef5616e5a9c4543c7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.05	0	0	0	0	0	0
cf4f9b4576e9fccbe57138256a97e50e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cf5839ffd17c9f5350d9fa6c31492095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cf7f97d03cbd1b4871e228aa33a46442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cfb4959d278a4b82d4ceb4bd7d420f61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d00e0cf1dbef0a64a8f351250930514b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d06e3ba10aeb6743e8742b3e2c1d9869	0	0	0	0	0	0	0	0	0	0	4.27620967741935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.33870967741935	0
d088d352063d1014c76cc39ffbe54824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d09de3455a7d4a5c9891e3c845c231ff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.8606403013183	0	0	0	0	0
d0aa3bf9a9e0a77d60f3a77265e490b6	0	0	4.12758620689655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d0aa73aec7cd414e25e1cb096d168444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d0afd273184cf2da889250bdf06104c0	0	0	0	0	0	0	0	0	254.37	0	0	0	0	0	0	0	157.35	0	202.73	0	0	0	0	0	0	0	0	0	0	0
d0c3f135c0068701de6e5449a754f3f2	0	0	0	858.660606060606	0	310.812121212121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d0e3a05e5a8ee334ffcbf09b38a6f94d	0	0	0	0	0	0	0	0	0	0	2.3029315960912	0	0	0	0	0	0	0	33.0173724212812	24.6330076004343	0	0	0	0	0	0	0	0	0	0
d10e72dc7c4e3752daa52e4f49cd971f	0	3078.67	0	0	0	3846.325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1185a73a382eef7e3df1d327b25fc8d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00292397660819	0	0	0	0	4.94736842105263	0	0
d11caf4ec24a7428a737a1da3f247106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d11f39dcb4fe090ecbe26bd8d8d1ec12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1215fe4ed044c2150a6c8d4245e6d18	0	0	0	0	0	0	61.428	8299.246	2523.32	159.708	0	0	0	20.524	165.772	0	0	95.93	0	90.748	0	0	5.704	0	0	0	0	0	0	0
d1796a0440e64bbd46f16da0393dd84a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1a810e7bba4a60dc61764698d645dc8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1e0d53ce1d8be457d515c4aa471220e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1ebc8fa50d7d7d18a2512aa2e561b8f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1ec5d39365af750df7af8c9616af630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d214b29d9999cd02e1aa26fdf9f347f5	0	0	0	0	17.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d24a575ffabe78c7b08b04a76c59ed4e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d269867f594a0cb429db9faa9a13b329	0	0	0	0	0	0	0	0	0	1351.38153846154	0	0	0	0	0	0	0	0	0	46.5384615384615	0	0	0	0	0	0	0	0	0	0
d269a3ac98b34b35864d18ab29c23c5f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2982d16669dfb7a3814ffe245136dc3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2a65326a52ae42290e00aed00d9794c	0	0	0	0	0	0	0	0	0	0	9.78413284132841	0	0	0	0	307.130996309963	0	0	0	48.8339483394834	0	0	0	0	0	0	0	0	0	0
d35462670883f7b50feb71d20eb2ba1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d35c7775f1dd2898094882e48e30623a	0	72.7833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d365ee3ab244a7cde3fbd13e2b3c2f3e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.1341772151899	0	0
d3777db9a089108ed63ed1ae963dde00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.70612244897959	0	0	0	0	0	0	0	0
d3a040a740f43d968002053ea08295b5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3d239f90954d394258db421a61bf22e	0	0	0	0	0	0	0	32.024154589372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3e668d07f462538aa79f9c723b21aa8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3ec0765d9f8a963311ae0e9572903c8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d42dba576ea77f07188dc520d89cbb25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d48e5673b20363bc551dcbc0f0ed3f81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.651376146789	0	0	0	0	0
d4b45bd5065b0b0ebbb7ec4577ab9800	0	26.2	0	4338.935	0	8513.205	1439.725	0	0	0	0	0	0	0	192.415	0	0	0	0	0	0	2.97	0	0	0	0	0	0	0	0
d4c785bd9468ccd2272082c1ea2fc36c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d4cf7e96d2fa2959ff7f0c06d9147622	223.84	0	17.96	0	0	0	1766.065	530.305	127.185	23956.3	493.205	1910.64	0	2240.51	0	63534.19	576.955	0	253.41	1625.9	129.63	0	290.935	251.915	7059.565	44.58	0	434.75	11129.1	220.875
d5435f59fd08e2211443d719d27ff188	0	0	0	0	0	57.9491525423729	0	0	0	150.38418079096	3.99435028248588	8.27118644067797	0	0	0	0	0	0	0	0	0	0	0	0	9.64595103578155	0	0	0	0	0
d5451f8112e0765c8574042d9fd0b500	0	0	0	0	1653.74	4136.93666666667	307.143333333333	0	0	0	28.2833333333333	43.9233333333333	97.0966666666667	342.063333333333	365.09	12947.2866666667	0	0	0	100.83	0	0	387.91	132.71	5338.07	0	0	188.336666666667	0	0
d568eea5c38d75344c76e5345528ed08	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2792207792208	0	0
d57604d239c3346fba32829ab5a17488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.47985347985348	23.032967032967	0
d583cabee4cc3c5880d9f81caddcebde	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d58ad69f32e18b1626038c3eeb8a19a8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d59ed2fe15e79b35aaf4470414cdc597	0	52.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d5e6f595845b2ff2c94414f583d372ae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d63bb40c5e1a6bdae24acb81cb1a3844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d642df992b30e7aca58ce0611047bf89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d64fc8f33f96e24fc4f94f4742b4ae4a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d682e4b61b3d006f5187fc90bc65bda1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d6ccce895e724b04c4748e31aaa138c7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d71f65105c9b4ab87857423427786864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d7304cace55f7ff9dc6919c0241dc2d8	0	31.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.408	0	0	0	0	0	0	0
d7480d6168032b229fec534783eeaa0e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d76796e6cd0e8313606c81e71a31c3d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d785166c349fef9fe0dcacc803dcb94e	0	29.9428571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d7c03eb9ff5c73e803ffedcb04ba908d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d7c8893a24642d8d1f802009bcc9d177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d7e7f5013311b0fb6a9b198e633467ea	0	58.0110701107011	0	0	0	0	0	48.9206642066421	0	368.332103321033	0	0	0	0	0	307.130996309963	77.4169741697417	0	0	0	0	0	0	0	0	0	0	0	0	0
d812cca0fb0e15a61a7844f9911d5426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.67469879518072	0	0	0	0	0	0	0	0	0
d83d302ca88b57642d3abbd773ee3f74	0	0	0	0	0	0	0	0	0	0	65.8344827586207	0	0	0	0	0	0	0	0	26.0758620689655	0	0	0	0	0	0	0	0	0	0
d861c7d7f5f66e9e6b56f9e1f3f2068c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d869359646d02b2c2bcc570002fca987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d86bd7b7ff6ec0f5308cf7904295e95e	0	0	0	0	0	0	738.320512820513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d86f5ff8b67c47954d48c060cba39186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63636363636364	4.71487603305785	0	0	0	0	0	0	0
