OTU	NSF6.NOVI.1PM1	NSF6.NOVI.1M3	NSF6.NOVI.PM5	NSF6.NOVI.1M1	NSF6.NOVI.PM4	NSF6.NOVI.PM3	NSF6.NOVI.1M4	NSF6.NOVI.1M2	NSF6.NOVI.PM2	NSF6.NOVI.1M5	NSF6.NOVI.5M3	NSF6.NOVI.6M1	NSF6.NOVI.6M2	NSF6.NOVI.2M2	NSF6.NOVI.2M1	NSF6.NOVI.6M4	NSF6.NOVI.7M1	NSF6.NOVI.7M5	NSF6.NOVI.3M5	NSF6.NOVI.2M4	NSF6.NOVI.3M1	NSF6.NOVI.7M4	NSF6.NOVI.4M5	NSF6.NOVI.3M4	NSF6.NOVI.7M2	NSF6.NOVI.4M3	NSF6.NOVI.8M1	NSF6.NOVI.3M2	NSF6.NOVI.4M1	NSF6.NOVI.4M4	NSF6.NOVI.5M1	NSF6.NOVI.5M5	NSF6.NOVI.4M2	NSF6.NOVI.3M3	NSF6.NOVI.7M3	NSF6.NOVI.8M4	NSF6.NOVI.2M3	NSF6.NOVI.5M2	NSF6.NOVI.6M3	NSF6.NOVI.8M3	NSF6.NOVI.2M5	NSF6.NOVI.6M5	NSF6.NOVI.8M5	NSF6.NOVI.8M2
cd67c61e3ed48ee91a6d1761b98891de	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cdab2dc0d51f03600aa1d487eeff7016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cdcc07e7c9d520cd3e768222d960c9f4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cdd6f51779eed63969cf6933e1ad12eb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce0944243c4eccb6a861497a579f64d1	0	14.1970443349754	0	0	0	0	0	0	0	16.192118226601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce0f8b440d795470e1207b9d6baaa3b8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce1d76b9db58049697ef57f2edde9565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce21e2cef6eb44c20992ff7ef5ab0fad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce2f912f8d1ca391bbaf7a6e9d7c9930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce3bad47f7f3fbfc9d0adc8cb3992bd5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce60f95da6367a9519df5b8b2a3b3f2d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce71bceba17802631e9f64f8633dfd0c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce93a8328cab699accb4611adb91330d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ce9b4fa62c3d6bb98137b82060435a42	0	1.29032258064516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.7943548387097	0	0	0	0	0	0	0	0	0	8.6008064516129	0	0	0	0	0	0	0	0	0	0	97.2641129032258	0	0	0	0	0	0
cea4a91bf7959071ffffe477655fb2c0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cea5ab663826e9d9503123eaa0d9bdde	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cea97d3e8eb9e0230882b077c0603049	0	0	0	0	0	0	0	0	0	0	6546.39506172839	194.592592592593	1886.03703703704	393.747795414462	0	127.3139329806	2817.75661375661	1203002.03880071	26722.9435626102	0	0.698412698412698	19721.4232804233	49667.8624338624	393389.05643739	132398.897707231	34936.3580246914	0	7646.38447971781	0	707.650793650794	307.089947089947	72.957671957672	19046.7777777778	3935.64021164021	313492.306878307	4340.29453262787	175.178130511464	2181.83597883598	6251.19576719577	7490.25220458554	48.4426807760141	324.199294532628	59166.2751322751	7066.09523809524
ceb60e44e88b3cd134c41a42960d5b8d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ceba7af727b1a8620a85e9002f5ebaca	0	3.87298387096774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ceeaa05c3682b56bfff922311a6f6923	0	706.651724137931	2271.20689655172	0	4545.15862068966	1065.03793103448	2604.44827586207	6669.56896551724	2446.56206896552	516.837931034483	12.4172413793103	0	4.98965517241379	1342.45517241379	0	6.17241379310345	0	0	0	24735.2689655172	0	21.6241379310345	781.993103448276	1251.65862068966	0	1428.30689655172	0	0	0	4994.37931034483	0	17.1172413793103	1077.73793103448	0	0	17.3758620689655	6250.69655172414	193.093103448276	0	0	21.048275862069	0	0	19.3620689655172
cf0a0ada22635a44e85a570b4676500b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cf2d72597e87d44ef5616e5a9c4543c7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cf4f9b4576e9fccbe57138256a97e50e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cf5839ffd17c9f5350d9fa6c31492095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cf7f97d03cbd1b4871e228aa33a46442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cfb4959d278a4b82d4ceb4bd7d420f61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d00e0cf1dbef0a64a8f351250930514b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d06e3ba10aeb6743e8742b3e2c1d9869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d088d352063d1014c76cc39ffbe54824	0	0	0	191.478342749529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d09de3455a7d4a5c9891e3c845c231ff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1638418079096	0	0	0	0	0	5.14689265536723	0	0	0	0
d0aa3bf9a9e0a77d60f3a77265e490b6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d0aa73aec7cd414e25e1cb096d168444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d0afd273184cf2da889250bdf06104c0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d0c3f135c0068701de6e5449a754f3f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d0e3a05e5a8ee334ffcbf09b38a6f94d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d10e72dc7c4e3752daa52e4f49cd971f	0	51.23	61.365	0	0	6252.56	0	0	0	197.215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194.92	0	0	0	0	0	0	0	5.745	0	0	1986.525	0	0	0	0	0	0	0
d1185a73a382eef7e3df1d327b25fc8d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.89473684210526	0	0	0	0	29.7456140350877	0	0	0
d11caf4ec24a7428a737a1da3f247106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d11f39dcb4fe090ecbe26bd8d8d1ec12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.11428571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1215fe4ed044c2150a6c8d4245e6d18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1796a0440e64bbd46f16da0393dd84a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1a810e7bba4a60dc61764698d645dc8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1e0d53ce1d8be457d515c4aa471220e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1ebc8fa50d7d7d18a2512aa2e561b8f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d1ec5d39365af750df7af8c9616af630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d214b29d9999cd02e1aa26fdf9f347f5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d24a575ffabe78c7b08b04a76c59ed4e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d269867f594a0cb429db9faa9a13b329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d269a3ac98b34b35864d18ab29c23c5f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2982d16669dfb7a3814ffe245136dc3	0	0	0	0	0	0	0	0	101.176470588235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2a65326a52ae42290e00aed00d9794c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.2970479704797	0	0	0	0	17.4833948339483	0	0	0	0	0	0
d35462670883f7b50feb71d20eb2ba1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d35c7775f1dd2898094882e48e30623a	50.3277777777778	0	0	677.833333333333	1166.45555555556	627.766666666667	0	6728.43888888889	1505.00555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d365ee3ab244a7cde3fbd13e2b3c2f3e	0	0	20.7139240506329	0	0	0	20.3417721518987	274.577215189873	0	39.9417721518987	0	0	0	23.3544303797468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3777db9a089108ed63ed1ae963dde00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.70612244897959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3a040a740f43d968002053ea08295b5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3d239f90954d394258db421a61bf22e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3e668d07f462538aa79f9c723b21aa8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.5494505494505	0	0	0	0	0	0	0	16.8388278388278	0	0	0	0	0	0	0	0	0	0
d3ec0765d9f8a963311ae0e9572903c8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d42dba576ea77f07188dc520d89cbb25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d48e5673b20363bc551dcbc0f0ed3f81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d4b45bd5065b0b0ebbb7ec4577ab9800	0	0	0	0	116.645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d4c785bd9468ccd2272082c1ea2fc36c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d4cf7e96d2fa2959ff7f0c06d9147622	0	0	0	203.35	0	0	0	0	0	0	129.63	42.435	47.03	27.675	0	26.845	87.785	0	0	0	0	81.52	0	0	0	97.46	127.98	0	44.58	0	28.085	215.105	13.955	0	667	357.755	248.315	8.615	26.47	132.09	0	10.53	584.075	28.075
d5435f59fd08e2211443d719d27ff188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.34839924670433	0	0	0	0	0	0	0	0	0	1.44256120527307	0	0
d5451f8112e0765c8574042d9fd0b500	0	0	3381.89	0	11664.5666666667	7545.76	0	0	5461.02	70.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d568eea5c38d75344c76e5345528ed08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d57604d239c3346fba32829ab5a17488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.032967032967	0	0	0	0
d583cabee4cc3c5880d9f81caddcebde	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d58ad69f32e18b1626038c3eeb8a19a8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d59ed2fe15e79b35aaf4470414cdc597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d5e6f595845b2ff2c94414f583d372ae	0	0	0	0	0	0	0	0	0	17.0779220779221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d63bb40c5e1a6bdae24acb81cb1a3844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d642df992b30e7aca58ce0611047bf89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d64fc8f33f96e24fc4f94f4742b4ae4a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d682e4b61b3d006f5187fc90bc65bda1	0	13.9239130434783	0	0	0	61.4130434782609	0	0	0	7.14673913043478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d6ccce895e724b04c4748e31aaa138c7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217.174603174603	0	0	0	0	0	0	0	0	0
d71f65105c9b4ab87857423427786864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d7304cace55f7ff9dc6919c0241dc2d8	135.888	0	163.64	0	559.9	0	0	289.224	258	0	0	0	0	0	195.904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d7480d6168032b229fec534783eeaa0e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d76796e6cd0e8313606c81e71a31c3d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d785166c349fef9fe0dcacc803dcb94e	0	0	0	348.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d7c03eb9ff5c73e803ffedcb04ba908d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d7c8893a24642d8d1f802009bcc9d177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d7e7f5013311b0fb6a9b198e633467ea	0	0	0	0	0	0	0	0	0	4.85239852398524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d812cca0fb0e15a61a7844f9911d5426	0	0	0	0	0	0	0	0	0	0	8.67469879518072	34.0843373493976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.7530120481928	0	0	0	0	12.144578313253	0	0	0	5.48795180722892	12.2590361445783	0	127.94578313253	50.7409638554217
d83d302ca88b57642d3abbd773ee3f74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.91034482758621	0	9.42413793103448	0	0	0	58.0896551724138
d861c7d7f5f66e9e6b56f9e1f3f2068c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9754.21611721612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d869359646d02b2c2bcc570002fca987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d86bd7b7ff6ec0f5308cf7904295e95e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d86f5ff8b67c47954d48c060cba39186	0	0	0	0	0	0	0	0	0	0	0	0	5.97933884297521	15.2479338842975	0	7.39669421487603	0	0	0	0	1.63636363636364	0	0	0	0	40.2727272727273	0	0	0	0	0	0	0	0	0	8.33057851239669	0	0	0	0	0	0	0	0
d874b773bbbb12b49ee4565d420a1302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d8763c025dc0e473658dbe2c26085ed8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d88bb456e36e35dad8eab059469a122e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d899a66c4f76249be941c7e22aa3c155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d8ac95afd67e36781ab7f29335338c9a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d912285a05973ce6e17f9b65223171cd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d93411438b29ff4ad6b898a77718412e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d934533e84537834e86d7623bd5390bf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d9536b3d0588ef5f73bd8c1f117bd2f3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.3317757009346	0	0	0	0	0	0
d9658e3cb3bbe606e15e18c9582c5d4d	1991.44581280788	7047.5763546798	1541.67980295567	17329.763546798	164970.285714286	37.1083743842365	12616.5320197044	14915.2561576355	4988.4433497537	6450.74630541872	6029.2881773399	41.8103448275862	4198.6354679803	14569.7931034483	1809.45812807882	14742.6724137931	0	0	358.756157635468	12864.2931034483	0	5955.6921182266	92518.8374384237	6370.04187192118	1469.44334975369	4128.88177339901	0	1740.95073891626	0	12799.302955665	587.963054187192	9288.16995073892	7869.97044334975	2065.1921182266	454.943349753695	2591.37931034483	172383.460591133	632.325123152709	162.997536945813	345.541871921182	20504.0049261084	216.948275862069	235.408866995074	228.206896551724
d9773f3b516549827bbadc322fc937b7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d995f874f6bfcbab7e12cd8fde31f2c5	0	0	0	86.9017094017094	0	0	0	193.123931623932	55.1282051282051	120.801282051282	0	2653.77777777778	3.09188034188034	0	3558.08333333333	0	750.290598290598	0	0	47.0897435897436	60.1260683760684	0	690.143162393162	0	0	0	1599.74572649573	0	2758.54487179487	0	798.111111111111	31.8205128205128	77.5149572649573	0	0	10.767094017094	0	51.542735042735	0	3.89316239316239	0	0	68.0747863247863	167.976495726496
d995fd7c5877f1ad43faebb1a228dd61	0	0	0	0	0	0	40.175	0	0	13.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d9e47258109aaa747589959b7b215672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d9f96367007631346837b7a5bac527f5	22.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
da10251157a4659a0d188762b5b4b2f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
da75e0dfd86ee78dd021115974096d60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
da9e37b1dd6df91ff97f0c130f3ec8bb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
daa1fabc5970f996efa1568a9628b5e2	0	14.009375	0	0	0	0	0	0	0	8.21875	56.2625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dab5f5a6271df07b64ef98d14016e9d2	0	0	0	0	0	376.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
