OTU	NSF22.NOVI.PM3	NSF22.NOVI.PM2	NSF22.NOVI.PM1	NSF22.NOVI.1M1	NSF22.NOVI.1M3	NSF22.NOVI.1M2	NSF22.NOVI.PM4	NSF22.NOVI.PM5	NSF22.NOVI.1M5	NSF22.NOVI.1M4	NSF22.NOVI.4M3	NSF22.NOVI.3M4	NSF22.NOVI.7M5	NSF22.NOVI.7M1	NSF22.NOVI.6M4	NSF22.NOVI.6M2	NSF22.NOVI.3M2	NSF22.NOVI.4M5	NSF22.NOVI.2M2	NSF22.NOVI.7M2	NSF22.NOVI.5M3	NSF22.NOVI.7M4	NSF22.NOVI.3M5	NSF22.NOVI.3M1	NSF22.NOVI.2M4	NSF22.NOVI.6M1	NSF22.NOVI.7M3	NSF22.NOVI.2M3	NSF22.NOVI.2M5	NSF22.NOVI.5M2	NSF22.NOVI.2M1	NSF22.NOVI.4M1	NSF22.NOVI.4M2	NSF22.NOVI.6M5	NSF22.NOVI.6M3	NSF22.NOVI.3M3	NSF22.NOVI.5M1	NSF22.NOVI.5M5
85b5b3c5d76cb0721d1622d1e00621e6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85e997f4876be67d22760f08ef530bda	0	0	0	0	94.0327102803738	0	0	0	22.3504672897196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85f54a82961277a78eabf89c05462f6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
860408f3e776fe41356656ef1a2c280e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8621659381fd5945f5845456ad9ffb59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
864564cc91e811e14dc46e18dc08305d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8671ec74ab98dcbab0f43825e3990a7a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
871b7be68ca52f30fb807f32a7148f6b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87326089362b8b3da329be46f8fe8307	0	0	0	0	0	0	0	0	0	13.9405940594059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87422f2c0f25f2619d124bf00db577ec	546.442	1441.192	0	55.13	462.836	477.808	0	12027.234	1808.066	11.264	469.666	0	1808.984	0	0	0	69.596	3636.414	33.206	0	115.564	0	1772.912	112.926	1.842	0	10.036	446.132	365.108	0	52.064	4.06	113.922	5868.21	3.722	455.682	0	589.366
875600d01fa63112389814cefbad9091	0	0	0	11.807881773399	0	0	0	0	47.1231527093596	0	0	0	0	0	0	0	0	0	0	0	3.47290640394089	0	0	0	0	0	0	0	0	4.94581280788177	0	5	0	0	0	11.64039408867	0	11.6453201970443
878d4e9cab56d2f80d6b97adaab3259d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87bb7694ebffcddb24f50110389cf121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87bc96fb11c0cee6b99e53f8dc888e03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.13353566009105	0	0	0	0	0	0
87ccd167cb65daafbd2508dcc7df07c7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
883c1d2f6d666b44ca19f511a2d05b4f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8841e56de3b321eca8d4464a58d1a9a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
884cf50bb9f2389316a59e868c5787be	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8863e09dcc318b1bb53f29754a0c5633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
886afd780768ab405cc109fc2dd47f8f	6593.12454212454	99034.3223443224	48786.3663003663	654.113553113553	17211.6886446886	3256.54212454212	10777.0952380952	2880.57142857143	367.941391941392	2315.52747252747	14.3699633699634	42.2930402930403	0	0	0	0	0	0	240.234432234432	0	0	0	0	0	47.2271062271062	0	30.6336996336996	572.6336996337	618.230769230769	0	21.1904761904762	12.3919413919414	0	447.81684981685	0	27.7032967032967	0	248.208791208791
88a2d61f44f464f5544ce557fb5de398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88b8ab9032a199330a0ad4c2509639c2	0	0	0	0	0	0	0	0	0	0	0	0	11917.6934306569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25113.7737226277	0	0	0	23.007299270073
88cebbc1e879414a0d61100d62da8a4c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
892713e938d22419bbb1249213602e79	0	0	0	0	0	0	0	0	0	0	11.21	904.46	0	0	113.23	879.39	91.27	0	0	71.93	24.66	23.64	0	13.61	55.26	614.62	0	0	241.11	466.87	0	0	0	0	124.09	28.36	0	23.64
892e496dcd8762ce84c3e337a2507a8e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.41	0	0	0	13.08	0	0	0	0	0	0	0	0	0	40.16	0	0	0	0	0	0	0	0
892ed29fdfe259c02cc0037e3e6fcc49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8931ea5236aac5c689ff21bf4922e2d9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
893b082ca4ff28514dc30e3f37c8533c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
894ace2b3e6052c117a46f4ca1b83b44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
89ff91fcb576b902de28c44c7fc2aaae	0	73.4	0	0	0	0	0	0	0	0	0	158.478431372549	0	624.705882352941	97.6901960784314	3664.10980392157	26.843137254902	0	16.278431372549	658.996078431373	29.0156862745098	335.050980392157	14.4549019607843	805.658823529412	319.611764705882	0	345.462745098039	21.5098039215686	0	1317.03137254902	121.937254901961	1671.74117647059	1139.21176470588	0	26.7647058823529	66.7333333333333	182.513725490196	12.3607843137255
8a2956ce11a37f9096770ffb015ac760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a3ccbef5a80cecf5225e1b4c43630cf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.9029702970297	0	0	0	0	0	0	0	0	0	0	0	0
8a46bb05b55d62c4b9219efc6b6b80b1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a5dc104d287a157a052f6cd29e64d45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a7fbcc2efdb28ea865176f6da6e224a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a87f291b65deebd5b73fa69d82581f7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8aa36490f207b4a6fb393156c62a354e	0	0	0	0	0	0	0	0	0	0	0	0	0	19.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8aa61fd73e6bd1871fa346cde1ca5ffa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8aac2e19e2f2c2a49c9bad2ac3481a03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8aed8522fc58c26080d37dddaac682ac	0	0	0	0	0	0	0	0	0	5.19557195571956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8aefd2b1355ac3d45341cb6e6c83075b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8b11184fdafa648f8391e792609c6de1	0	0	0	19.5380434782609	0	0	0	0	0	0	18.2771739130435	0	0	29.6195652173913	32.820652173913	25.6032608695652	18.6032608695652	11.1358695652174	9.02173913043478	14.2119565217391	1.91304347826087	16.5163043478261	30.0489130434783	22.1847826086957	22.5217391304348	37.1141304347826	24.2391304347826	9.93478260869565	0	19.0978260869565	15.7173913043478	9.19565217391304	13.7608695652174	0	10.1141304347826	5.13586956521739	25.8695652173913	21.4130434782609
8b1bcb21614f7b205537740e01870fe1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8b425e92bacd59cbade6c17b3bae17cc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8b5b2b14ebbcd30fb8de9ad734f947e3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8b6407a3f21474e990e3af56f6eed417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8b85f465a9ed0c8001576876f9135ba9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8ba3000cd5f09b64019e4cccf6089021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8bb3b22d8dc9b23339762479c4fd10db	0	0	0	0	0	0	0	0	0	0	236.522935779816	0	4766.08256880734	4.54128440366972	0	0	0	965.009174311926	0	0	126.064220183486	0	185.981651376147	37.4495412844037	0	46.9908256880734	3933.55963302752	41.9357798165138	0	0	6.63302752293578	130.366972477064	0	5928.45871559633	125.220183486239	60.7155963302752	9.70642201834862	173.48623853211
8bc699c0ba7d0e08808ef4f497559624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8bd7ba199e1728741b7069deb43a246f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42042042042042	0	0
8c1871f1c139cbc436098842105cc47c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c2d3cc25ff3b1e5d11aaefa2c05db65	0	0	0	0	0	0	0	0	105.124542124542	0	2.05128205128205	0	0	127.047619047619	0	0	0	0	0	0	0	0	6.75091575091575	0	0	581.59706959707	0	20.0915750915751	0	0	10.5934065934066	0	0	0	0	0	54.2454212454212	0
8c35729b8c6834819fed2420425f1841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c3d5c824c715559cfcbfc8ec5dcfc5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c7b233c434b7035f9241cc2cb072361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c8fc997e04edeb84a7c9e2c1ff61041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8ca858cde2e0abbcbaa81af077d04360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.3515151515152	5.58181818181818	0	0	0	0	0	0	239.90303030303	53.7030303030303	0	0	5.72727272727273	0	0
8cd7695e1d123dee1617fb867d098153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d0591b78ad61865a0becec5610f4cf5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d24f80ae7f4ea0b429b8f8e6abf97a9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d7217c3c4f48e2638f982249dc9d5ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d835a7866f7d8e1a2bfeeb727590602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d94d243e43ac801e10aa1609a4459ac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8de701d63f7f1f262d4ea0335557e4fe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8dfb02c067eacfc7bc2b371f18487312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e05ec7d198b3b05569a9fc5b27eb336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e2090ce298a71765db6b628e0dd7f71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e7cd2f9c6e827c7610c7ece38b4c4b3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e9d9e676c8e562d03b4cf5f1479f1b2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8ebf94b1c0ab513c60afc3f4f6405109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8ec0986be01228dc109a127be434a074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8edf450f4627cf68ec06dd8fbd8f8cc0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8efb0ba83182c7beca8a5d87e4f240c8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8f0cf2295cca3dd6d817f7414e4a9fe2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8fa343e4b214ce3fd44ac9ee437da066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8fb31801ce376734868a090e4384dfa7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8fe67b655ba3dbba3f7ea8aea4ad6caa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8fede92a5cdbb8319d3f15412763a90d	1074.115	561.505	142344.785	0	0	0	3573.455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
904a9ea169b8d705edb03a0bd71dd212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90c697e7e65a5f10bd13f0a503252ac8	0	0	0	0	0	0	2312.49450549451	1101.3956043956	1208.95238095238	0	0	0	373.791208791209	0	0	241.589743589744	0	0	0	809.549450549451	25.8131868131868	0	0	0	0	0	0	0	0	0	0	0	0	0	138.630036630037	0	32.9340659340659	0
90d3b8c72957ffd36f278a9bc1446346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19230769230769	0	0	0	0	0	0	0	0	0	0	0
90e8296909d2ed0f7f470870ae75f83f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90fcd82073517f549003f20b7f26ed46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
913aef58d094862f676f44ec025ad4a4	0	215.843492586491	149.009884678748	0	0	0	0	152.416803953871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
914f1d34ce4afc67a1783387f0d4e4f4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
918a7412f7e0c16fbb5b75ad12425b78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91d992d13e1cebece22784087f0b4f2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.7803921568627	0	0	0	0	5.67058823529412	10.6156862745098	0	0	0	0	0	0
91e79c8590209b38b0797b33b59a04d6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9214e5b3e5b4eaf8aa23aa6ab4c22fa8	0	0	0	0	0	0	0	508.336996336996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92460264c37a28ad9792e441a65464d5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92523d380b394c57e735d88f45ef95f6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.2634408602151	0	0	0	0	0	0	4.54032258064516	0	5.48655913978495	0	9.18010752688172	0	0	0	0	7.7741935483871	0	0	0	0	0	0	0
92a85d77da227f41d9eb5c646aebad81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92d2ecbe6d154047e6059dc85f13b935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92db260f9b4289c575b22bd3703745c3	0	0	0	0	0	0	0	0	0	20.5547445255474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.87591240875912	9.24087591240876	0	0	0	19.2992700729927	0
92fbc09c5c95bd54e342d241a4ecbec8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
933700b2cbde7df27bf48943ddd30a9a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9386008c033ce0f4c2479638b083c706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93c03f31a2e6d9860c616e973d0d25ad	0	59.9893162393162	1594.46153846154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9425111883e864b68de22cd3382fe331	0	0	0	13.6971428571429	0	0	0	0	0	0	14.4114285714286	0	26.5057142857143	0	25.8828571428571	0	3.26	0	7.11714285714286	0	0	19.2971428571429	0	5.83142857142857	5.26285714285714	29.2685714285714	39.8257142857143	0	0	0	0	33.8314285714286	27.1228571428571	0	3.54571428571429	0	0	0
944b73e1147f838be15f08b93d83f1a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9463c6b9fa6437f005f8e6006eda3081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
947653ad3f00dcf86cfb60695a4aba39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9480c1003caab2a6f8c8f808805b4664	0	0	0	2.17818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
950b0b2f790555be39379bbb9326aeb2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9536337e9ca39cce9d6affbfa64d8da4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9551d1880576ade9c305fff087426cec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9588ec072a7137ef5ac3fdc2d25f1318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95a4cffb35c71ee64add48250401d408	0	349.194029850746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95b61ee151d8cc0d60f946ce80955614	0	0	377.444613050076	0	10076.9195751138	184.233687405159	0	1614.48861911988	79.8421851289833	0	105.458270106222	0	0	11.6540212443096	0	0	36.3566009104704	0	18.896813353566	0	2.13808801213961	4.61153262518968	0	0	1.39757207890744	20.7253414264036	10.9984825493171	378.722306525038	0	1.52352048558422	20.8482549317147	7.701062215478	162.306525037936	0	5.649468892261	13.6282245827011	3.21092564491654	29.8907435508346
964ba79d61d43d2ba5623c0b9c6fefc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
965532f19c0e6c90f400c5f632ddf141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
965c3a6be49bba757814fe66627baa0d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
965d976d19c1551d821907dede062801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
968e0558662efe21a2e81008120a901c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96c151fc2be23c7b322ea3f8457b2b12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
973b2cca8846e21ed75017490b340532	0	70.6301886792453	341.318867924528	42.9641509433962	0	88.6735849056604	0	916.443396226415	180.5	18.5943396226415	3.17169811320755	0	0	0	0	0	3.22830188679245	0	0	0	0	0	0	2.56792452830189	0	0	0	0	0	0	0	0	0	0	0	0	0	8.92075471698113
978f270231b52fb5d0e826b68cafdd26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9791f6009346424a47cc742abd4b52a8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9795f33942a87b8a202bb25664051857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97df308bda4ed9087e66e517861146d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97ee131f395219fe2171de823a2b154d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98391df043db6d31cf0decbb9a73406f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98494cfe9b888d27cfb9c76b41490cc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9867eaa4ce105bd8731ca0afc996b98d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
