KO	Temperature	TimeWeekCat	Dose	mean	sd	n	se	Level1	Level2	Level3	Gene	Product	EC	EC2	EC3	Full
K07679	T6	B	dControl	0.00017296615754926	0.000385222819616471	5	7.70445639232941e-05	Diseases	Infectious diseases: bacterial	Pertussis	evgS,bvgS	two-componentsystem,NarLfamily,sensorhistidinekinaseEvgS	2.7.13.3			 evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]
K07679	T6	B	dControl	0.00017296615754926	0.000385222819616471	5	7.70445639232941e-05	Protein families: signaling and cellular processes	Enzymes	Two-component system	evgS,bvgS	two-componentsystem,NarLfamily,sensorhistidinekinaseEvgS	2.7.13.3			 evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]
K07679	T6	B	dControl	0.00017296615754926	0.000385222819616471	5	7.70445639232941e-05	Protein families: metabolisms	Enzymes	Protein kinases	evgS,bvgS	two-componentsystem,NarLfamily,sensorhistidinekinaseEvgS	2.7.13.3			 evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]
K08364	T14	A	d5x10.3	0.00017919002149985	0.00011602742739403	8	1.45034284242538e-05	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T14	A	d5x10.4	0.000705242283043959	0.00075087933775526	10	7.5087933775526e-05	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T14	A	d5x10.5	0.000644235976814623	0.00100753058303274	9	0.000111947842559193	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T14	A	d5x10.6	0.00103716701568388	0.0010265746115166	9	0.000114063845724067	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T14	A	dControl	0.000317598092991624	0.000270419783826993	3	9.0139927942331e-05	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T14	B	d5x10.3	0.0137466791274254	0.0202742482258721	8	0.00253428102823401	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T14	B	d5x10.4	0.00789348481891738	0.00556592378632019	8	0.000695740473290023	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T14	B	d5x10.5	0.0174677750408375	0.0179862581898481	8	0.00224828227373101	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T14	B	d5x10.6	0.0274340450589862	0.0305228799800037	10	0.00305228799800037	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T14	B	dControl	0.0255087205326508	0.0254300763109466	4	0.00635751907773665	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T22	A	d5x10.3	0.00106906035317524	0.000923898640428121	10	9.23898640428121e-05	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T22	A	d5x10.4	0.000877854624458889	0.00131551886554393	10	0.000131551886554393	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T22	A	d5x10.5	0.00202162379782962	0.00213119462185826	10	0.000213119462185826	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T22	A	d5x10.6	0.000824654389901938	0.000859214044693859	10	8.59214044693859e-05	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T22	A	dControl	0.00311559473674519	0.00438442371467049	5	0.000876884742934099	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T22	B	d5x10.3	0.000844664992566379	0.0012079321790388	10	0.00012079321790388	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T22	B	d5x10.4	0.00106362186513416	0.00196757469909243	9	0.00021861941101027	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T22	B	d5x10.5	0.00106686230290147	0.00205424976278265	10	0.000205424976278265	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T22	B	d5x10.6	0.00655600337576405	0.00892776463696324	10	0.000892776463696323	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T22	B	dControl	0.00032202510158772	0.00015707949173956	5	3.14158983479121e-05	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T6	A	d5x10.3	0.00258157515298593	0.00320327189684213	10	0.000320327189684213	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T6	A	d5x10.4	0.00284470285329911	0.00434563094271804	10	0.000434563094271804	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T6	A	d5x10.5	0.00248950568860437	0.003445980822676	10	0.0003445980822676	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T6	A	d5x10.6	0.000552031981084899	0.000613429898328635	10	6.13429898328635e-05	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T6	A	dControl	0.00222234595202079	0.00229917994876848	5	0.000459835989753695	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T6	B	d5x10.3	0.00137471695893537	0.00235675331627929	10	0.000235675331627929	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T6	B	d5x10.4	0.000339441624272089	0.000285510560292497	10	2.85510560292497e-05	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T6	B	d5x10.5	0.000884516671315807	0.00152882152323728	8	0.00019110269040466	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T6	B	d5x10.6	0.00032545626099321	0.000474786989339176	8	5.9348373667397e-05	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K08364	T6	B	dControl	0.000842120202790049	0.000882054515752243	5	0.000176410903150449	Protein families: signaling and cellular processes	Enzymes	Transporters	merP	periplasmicmercuricionbindingprotein				 merP; periplasmic mercuric ion binding protein
K09021	T14	A	d5x10.3	0.000370295706682766	0.000511457194224221	8	6.39321492780277e-05	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T14	A	d5x10.4	0.000525866328546142	0.000811741020632586	10	8.11741020632586e-05	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T14	A	d5x10.5	0.000302257163087329	0.000485610539465919	9	5.39567266073243e-05	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T14	A	d5x10.6	0.000741655389595572	0.00149478595371733	9	0.000166087328190815	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T14	A	dControl	7.28242387867229e-05	6.28664296887737e-05	3	2.09554765629246e-05	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T14	B	d5x10.3	0.00273561278000827	0.0020477413588237	8	0.000255967669852963	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T14	B	d5x10.4	0.00263464174347557	0.00252647654009572	8	0.000315809567511965	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T14	B	d5x10.5	0.000883729733425386	0.00102766808228014	8	0.000128458510285018	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T14	B	d5x10.6	0.000771600661023178	0.0016625786768425	10	0.00016625786768425	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T14	B	dControl	0.00608724471984905	0.00690337123206457	4	0.00172584280801614	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T22	A	d5x10.3	0.00887645737391348	0.00985061499785295	10	0.000985061499785295	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T22	A	d5x10.4	0.0052123046916462	0.0051966535042579	10	0.00051966535042579	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T22	A	d5x10.5	0.0145091329420642	0.0209583444115789	10	0.00209583444115789	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T22	A	d5x10.6	0.0030330021584348	0.00310937853346591	10	0.000310937853346591	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T22	A	dControl	0.0101322221217456	0.0145796729470405	5	0.0029159345894081	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T22	B	d5x10.3	0.0230407955546452	0.0378668851684133	10	0.00378668851684133	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T22	B	d5x10.4	0.00746746211454936	0.015403377640078	9	0.00171148640445311	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T22	B	d5x10.5	0.0114633596402324	0.0139509963310733	10	0.00139509963310733	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T22	B	d5x10.6	0.00425472054604317	0.0077074273590974	10	0.00077074273590974	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T22	B	dControl	0.00672329450146693	0.0047560530815525	5	0.0009512106163105	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T6	A	d5x10.3	0.000267390919176639	0.000520067609892858	10	5.20067609892858e-05	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T6	A	d5x10.4	0.000333065659683518	0.000610990366901384	10	6.10990366901384e-05	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T6	A	d5x10.5	0.000139995974728027	0.000208531356809535	10	2.08531356809535e-05	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T6	A	d5x10.6	0.000140577524222901	0.000219500382481591	10	2.19500382481591e-05	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T6	A	dControl	0.00134756015973258	0.00247552218181156	5	0.000495104436362312	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T6	B	d5x10.3	0.000281530088528211	0.000310640830999029	10	3.10640830999029e-05	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T6	B	d5x10.4	0.000469329431734915	0.000970296863288526	10	9.70296863288526e-05	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T6	B	d5x10.5	0.000222006519668309	0.000241485440883088	8	3.0185680110386e-05	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T6	B	d5x10.6	0.00091219994390065	0.00187364957629231	8	0.000234206197036539	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K09021	T6	B	dControl	0.0025111212241821	0.00405623532053376	5	0.000811247064106753	Metabolism	Amino acid metabolism	Pyrimidine metabolism	rutC	aminoacrylateperacidreductase				 rutC; aminoacrylate peracid reductase
K10960	T14	A	d5x10.3	0.00244577485324589	0.00496702187894539	8	0.000620877734868174	Metabolism	Metabolism of cofactors and vitamins	Porphrin and chlorophyll metabolism	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T14	A	d5x10.3	0.00244577485324589	0.00496702187894539	8	0.000620877734868174	Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T14	A	d5x10.4	0.000573004666607418	0.000797829056726509	10	7.97829056726509e-05	Metabolism	Metabolism of cofactors and vitamins	Porphrin and chlorophyll metabolism	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T14	A	d5x10.4	0.000573004666607418	0.000797829056726509	10	7.97829056726509e-05	Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T14	A	d5x10.5	0.000460213766928684	0.000302333827839498	9	3.3592647537722e-05	Metabolism	Metabolism of cofactors and vitamins	Porphrin and chlorophyll metabolism	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T14	A	d5x10.5	0.000460213766928684	0.000302333827839498	9	3.3592647537722e-05	Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T14	A	d5x10.6	0.00181083122407658	0.00165032364894088	9	0.000183369294326764	Metabolism	Metabolism of cofactors and vitamins	Porphrin and chlorophyll metabolism	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T14	A	d5x10.6	0.00181083122407658	0.00165032364894088	9	0.000183369294326764	Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T14	A	dControl	0.000902211274566663	0.0013099387843739	3	0.000436646261457967	Metabolism	Metabolism of cofactors and vitamins	Porphrin and chlorophyll metabolism	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T14	A	dControl	0.000902211274566663	0.0013099387843739	3	0.000436646261457967	Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T14	B	d5x10.3	0.000444203645167032	0.000641912822054616	8	8.02391027568269e-05	Metabolism	Metabolism of cofactors and vitamins	Porphrin and chlorophyll metabolism	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T14	B	d5x10.3	0.000444203645167032	0.000641912822054616	8	8.02391027568269e-05	Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T14	B	d5x10.4	5.62283158494276e-05	0.00011472112175634	8	1.43401402195425e-05	Metabolism	Metabolism of cofactors and vitamins	Porphrin and chlorophyll metabolism	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T14	B	d5x10.4	5.62283158494276e-05	0.00011472112175634	8	1.43401402195425e-05	Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T14	B	d5x10.5	0.00049880454814217	0.000680944743491563	8	8.51180929364454e-05	Metabolism	Metabolism of cofactors and vitamins	Porphrin and chlorophyll metabolism	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T14	B	d5x10.5	0.00049880454814217	0.000680944743491563	8	8.51180929364454e-05	Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T14	B	d5x10.6	0.000209824163463643	0.000313763966954229	10	3.13763966954229e-05	Metabolism	Metabolism of cofactors and vitamins	Porphrin and chlorophyll metabolism	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T14	B	d5x10.6	0.000209824163463643	0.000313763966954229	10	3.13763966954229e-05	Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T14	B	dControl	0.000145347186357474	0.000140766708519479	4	3.51916771298697e-05	Metabolism	Metabolism of cofactors and vitamins	Porphrin and chlorophyll metabolism	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T14	B	dControl	0.000145347186357474	0.000140766708519479	4	3.51916771298697e-05	Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T22	A	d5x10.3	0.00189580348350188	0.00169140427863565	10	0.000169140427863566	Metabolism	Metabolism of cofactors and vitamins	Porphrin and chlorophyll metabolism	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T22	A	d5x10.3	0.00189580348350188	0.00169140427863565	10	0.000169140427863566	Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T22	A	d5x10.4	0.00163671655148193	0.00156241391353231	10	0.000156241391353231	Metabolism	Metabolism of cofactors and vitamins	Porphrin and chlorophyll metabolism	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T22	A	d5x10.4	0.00163671655148193	0.00156241391353231	10	0.000156241391353231	Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T22	A	d5x10.5	0.00114321170439183	0.00076602416766675	10	7.6602416766675e-05	Metabolism	Metabolism of cofactors and vitamins	Porphrin and chlorophyll metabolism	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T22	A	d5x10.5	0.00114321170439183	0.00076602416766675	10	7.6602416766675e-05	Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T22	A	d5x10.6	0.00149661531951517	0.00139580888426356	10	0.000139580888426356	Metabolism	Metabolism of cofactors and vitamins	Porphrin and chlorophyll metabolism	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T22	A	d5x10.6	0.00149661531951517	0.00139580888426356	10	0.000139580888426356	Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T22	A	dControl	0.00169517810616679	0.00220613945092338	5	0.000441227890184677	Metabolism	Metabolism of cofactors and vitamins	Porphrin and chlorophyll metabolism	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T22	A	dControl	0.00169517810616679	0.00220613945092338	5	0.000441227890184677	Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
K10960	T22	B	d5x10.3	0.00204677054888096	0.00298500403822473	10	0.000298500403822473	Metabolism	Metabolism of cofactors and vitamins	Porphrin and chlorophyll metabolism	chlP,bchP	geranylgeranyldiphosphate/geranylgeranyl-bacteriochlorophyllideareductase	1.3.1.83	1.3.1.111		 chlP, bchP; geranylgeranyl diphosphate/geranylgeranyl-bacteriochlorophyllide a reductase [EC:1.3.1.83 1.3.1.111]
